goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
1,Phoenix,AZ,33.6753442,-111.9633667,3.5,62,55,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.508732,-112.043847,3.5,59,220,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
0,Phoenix,AZ,33.4933771,-112.0737118,2.5,4,11,TRUE,none,,,1,,,,TRUE,,
1,Litchfield Park,AZ,33.494319,-112.3401091,2,12,30,TRUE,none,,casual,1,FALSE,,,FALSE,,
1,Madison,WI,43.0699604,-89.3259043,3.5,14,3,FALSE,full_bar,,casual,1,TRUE,FALSE,,FALSE,,
1,Pittsburgh,PA,40.4711786,-79.9598789,2.5,19,9,TRUE,none,,casual,1,TRUE,,,FALSE,,
0,Phoenix,AZ,33.435529,-112.0085884,2,9,20,TRUE,none,average,casual,1,FALSE,,,FALSE,,
1,Phoenix,AZ,33.5820709,-112.0114578,4,31,37,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,,
1,Scottsdale,AZ,33.58282973,-111.8871027,2.5,84,220,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
1,Phoenix,AZ,33.331773,-111.978279,3.5,179,283,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,TRUE
1,Charlotte,NC,35.1748509,-80.847318,3,32,68,TRUE,beer_and_wine,quiet,casual,2,FALSE,FALSE,,FALSE,,
1,Charlotte,NC,35.202104,-80.82453,4.5,29,18,TRUE,full_bar,average,dressy,3,FALSE,TRUE,,TRUE,,
1,Henderson,NV,35.96726227,-115.1688538,2,9,120,TRUE,none,quiet,casual,1,FALSE,,,FALSE,,
0,Edinburgh,EDH,55.95064757,-3.188878298,4,23,27,TRUE,full_bar,average,casual,2,,FALSE,outdoor,TRUE,,
1,Scottsdale,AZ,33.4987104,-111.9180239,3.5,19,156,TRUE,full_bar,average,casual,1,FALSE,TRUE,outdoor,TRUE,TRUE,
0,Pittsburgh,PA,40.4560895,-79.9396789,3,7,229,TRUE,none,,,1,,TRUE,,TRUE,,
0,Scottsdale,AZ,33.79831314,-111.929718,3,3,22,TRUE,none,,,1,,,,,,
1,Edinburgh,EDH,55.9541551,-3.1970182,4.5,10,9,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,,
1,Phoenix,AZ,33.601202,-112.062583,3,53,126,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Montral,QC,45.518677,-73.610419,3.5,5,6,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,,
1,Scottsdale,AZ,33.502131,-111.9295376,4,65,631,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Chandler,AZ,33.33605,-111.844836,4,175,450,TRUE,none,average,casual,1,FALSE,,,FALSE,TRUE,
1,Mesa,AZ,33.379801,-111.688649,4,15,92,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Scottsdale,AZ,33.564852,-111.9255724,3.5,30,41,FALSE,full_bar,quiet,casual,3,FALSE,TRUE,,TRUE,,
1,Goodyear,AZ,33.4504963,-112.3411606,3.5,11,4,FALSE,none,quiet,casual,1,FALSE,,,TRUE,,
1,Glendale,AZ,33.6984108,-112.1422898,2.5,4,59,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Tempe,AZ,33.42791,-111.9404991,3.5,66,422,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Edinburgh,EDH,55.9513504,-3.211516142,4,17,34,TRUE,full_bar,loud,casual,2,FALSE,TRUE,outdoor,FALSE,FALSE,
1,Peoria,AZ,33.68117563,-112.2390574,2.5,3,22,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.264515,-115.2566567,2.5,107,267,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,North Las Vegas,NV,36.2865843,-115.1794971,3.5,37,31,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.1256791,-115.2460137,3.5,57,405,TRUE,none,loud,casual,1,FALSE,TRUE,,FALSE,TRUE,TRUE
0,Tempe,AZ,33.421824,-111.9602619,3.5,44,128,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Charlotte,NC,35.317215,-80.739129,4,40,120,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
0,Las Vegas,NV,36.0349231,-115.2071412,4,27,174,TRUE,none,,,1,,,,,,
1,Charlotte,NC,35.1705913,-80.8494576,3.5,23,48,FALSE,full_bar,very_loud,casual,3,FALSE,TRUE,no,TRUE,,
0,Matthews,NC,35.08261,-80.7327679,2,9,49,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,,
0,North Las Vegas,NV,36.2688537,-115.1104392,3.5,19,39,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
0,Madison,WI,43.0962483,-89.3519395,4.5,12,15,TRUE,full_bar,average,,1,,,outdoor,FALSE,,
1,Montreal,QC,45.5017817,-73.567755,4,8,16,TRUE,full_bar,quiet,casual,3,FALSE,FALSE,,FALSE,,
1,Phoenix,AZ,33.7150071,-112.1129733,3.5,98,357,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Bellevue,PA,40.496863,-80.058902,4.5,7,13,FALSE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
0,Montreal,QC,45.5157161,-73.5646327,3.5,5,6,TRUE,none,,,2,,FALSE,,,,
1,Las Vegas,NV,36.119304,-115.171525,4,241,705,TRUE,full_bar,very_loud,casual,2,FALSE,,yes,TRUE,,FALSE
1,Phoenix,AZ,33.6244243,-111.9784424,4,122,267,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Scottsdale,AZ,33.67055549,-111.906227,4,60,315,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Scottsdale,AZ,33.6119344,-111.9271523,3.5,46,108,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Middleton,WI,43.090642,-89.485169,3,46,71,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,,
1,Karlsruhe,BW,49.01032,8.39539,3.5,64,12,TRUE,beer_and_wine,,casual,1,FALSE,TRUE,outdoor,TRUE,,
0,Las Vegas,NV,36.2124013,-115.302529,3,10,6,FALSE,none,,,2,,,,,,
1,Chandler,AZ,33.321004,-111.8596813,4,19,50,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Las Vegas,NV,36.1962809,-115.2509056,4,140,236,FALSE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Phoenix,AZ,33.3773179,-112.0298729,4,17,125,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Sun City West,AZ,33.6548803,-112.3539206,4,16,23,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,,
1,Phoenix,AZ,33.6402141,-112.0649759,2.5,3,22,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Las Vegas,NV,36.1277487,-115.2248077,3.5,139,388,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Phoenix,AZ,33.553448,-112.0997049,2.5,8,14,FALSE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Montral,QC,45.5514101,-73.5491315,4,15,42,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Scottsdale,AZ,33.579782,-111.924067,4,86,106,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Charlotte,NC,35.1124546,-80.9189329,2.5,4,25,TRUE,none,,casual,1,FALSE,,,,,
1,Anthem,AZ,33.8644291,-112.1353054,3.5,57,103,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,35.99853764,-115.2440875,3.5,6,36,TRUE,full_bar,average,,2,,TRUE,yes,FALSE,,
1,Montral,QC,45.5009751,-73.572825,3,23,16,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
0,Las Vegas,NV,36.011942,-115.136169,4,24,1059,TRUE,none,,,1,,,,TRUE,,
1,Montral,QC,45.530033,-73.6078487,4.5,31,32,TRUE,full_bar,average,casual,3,FALSE,,no,FALSE,,
0,Las Vegas,NV,36.2910556,-115.2848169,4,44,215,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Tempe,AZ,33.4185165,-111.9360978,4,46,112,TRUE,none,loud,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Goodyear,AZ,33.4591406,-112.3960107,3.5,3,9,TRUE,none,quiet,casual,2,FALSE,,,FALSE,,
0,Las Vegas,NV,36.1300968,-115.109284,2.5,4,146,TRUE,none,quiet,casual,1,FALSE,,,FALSE,FALSE,
1,Las Vegas,NV,36.14330324,-115.2621609,4,13,44,FALSE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Charlotte,NC,35.2876649,-80.760674,3,4,51,TRUE,none,average,casual,2,FALSE,,,FALSE,FALSE,
1,Edinburgh,EDH,55.94830908,-3.192177842,4.5,27,30,TRUE,full_bar,average,dressy,3,FALSE,TRUE,,FALSE,FALSE,
1,Charlotte,NC,35.220652,-80.817326,4,71,231,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Scottsdale,AZ,33.494238,-111.926461,4,537,3182,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,FALSE,
1,Montral,QC,45.5039536,-73.5680817,3,7,9,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.145118,-115.20472,4,148,357,FALSE,none,quiet,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
0,Phoenix,AZ,33.45305068,-112.0695378,3.5,5,5,TRUE,none,,,1,,,,,,
1,Montral,QC,45.5242386,-73.5827167,3.5,19,10,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,,
1,Phoenix,AZ,33.5763327,-112.065512,4,437,1376,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Montral,QC,45.496725,-73.5744624,2.5,14,10,TRUE,none,very_loud,casual,2,,FALSE,,FALSE,FALSE,
1,Gilbert,AZ,33.29020737,-111.7546248,4.5,10,21,FALSE,none,,,2,FALSE,FALSE,,,,
1,Charlotte,NC,35.21395777,-80.8612243,4,127,248,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Pittsburgh,PA,40.3606177,-80.0291028,4,54,97,TRUE,none,quiet,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Charlotte,NC,35.2273071,-80.8431501,3.5,80,255,TRUE,beer_and_wine,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
0,Tempe,AZ,33.43260531,-111.9049466,3.5,103,193,FALSE,none,quiet,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Madison,WI,43.0735699,-89.396101,3,21,34,TRUE,full_bar,quiet,casual,1,FALSE,TRUE,no,FALSE,FALSE,
1,Montral,QC,45.5183573,-73.5969056,3.5,26,23,TRUE,full_bar,quiet,dressy,3,FALSE,TRUE,,TRUE,,
0,Montral,QC,45.499249,-73.5788776,4,14,11,TRUE,full_bar,average,casual,3,FALSE,TRUE,,FALSE,,
0,Madison,WI,43.0555188,-89.5249774,4.5,18,60,TRUE,none,,,2,,,,,,
0,Edinburgh,EDH,55.94006754,-3.204456568,4.5,7,12,TRUE,none,,,2,,,,,,
1,North Las Vegas,NV,36.239438,-115.172451,1.5,4,24,TRUE,none,,casual,1,FALSE,,,,,
1,Maricopa,AZ,33.05825483,-112.0446465,5,19,68,FALSE,none,quiet,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Madison,WI,43.0759145,-89.4462746,4,7,47,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Tempe,AZ,33.424281,-111.924088,2.5,27,217,FALSE,full_bar,very_loud,casual,2,FALSE,TRUE,outdoor,TRUE,,
0,Montreal,QC,45.5011953,-73.5562667,4.5,315,304,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Edinburgh,EDH,55.949658,-3.1856137,4,7,8,TRUE,none,,casual,1,,,,,,
1,Henderson,NV,36.063877,-115.0354568,3.5,23,136,TRUE,none,average,casual,1,TRUE,,,FALSE,TRUE,
1,Montral,QC,45.4830383,-73.5748467,3,29,20,TRUE,full_bar,average,casual,3,FALSE,TRUE,,TRUE,,
1,Brossard,QC,45.4684456,-73.4675616,3,4,7,TRUE,none,loud,casual,,,FALSE,,,FALSE,
1,Tempe,AZ,33.425938,-111.940346,2,5,16,TRUE,full_bar,very_loud,,2,,TRUE,,TRUE,,
0,Madison,WI,43.0536881,-89.3964366,4,4,3,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.1050296,-115.1724485,3.5,125,370,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
1,Las Vegas,NV,36.1268272,-115.2075436,4,114,375,TRUE,beer_and_wine,average,casual,2,FALSE,,,FALSE,FALSE,
0,Charlotte,NC,35.3530844,-80.8550431,3.5,11,73,TRUE,none,,,2,,,,FALSE,,
1,Montral,QC,45.5229456,-73.5807083,3.5,51,63,TRUE,full_bar,loud,casual,2,FALSE,FALSE,no,FALSE,,
0,Scottsdale,AZ,33.585636,-111.926761,4.5,22,8,FALSE,none,,,2,,,,,,
0,Montral,QC,45.50361,-73.571405,4.5,36,37,TRUE,none,,,2,FALSE,,,FALSE,,
1,Scottsdale,AZ,33.731616,-111.846116,3,9,19,FALSE,full_bar,,casual,2,FALSE,FALSE,,TRUE,,
1,Lachine,QC,45.4362189,-73.6885497,3,3,20,TRUE,none,,casual,,,,,,FALSE,
1,Charlotte,NC,35.054283,-80.852313,3.5,13,57,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Tempe,AZ,33.4088243,-111.9251506,3.5,36,439,TRUE,none,,,2,,TRUE,,,,
1,Las Vegas,NV,36.1230335,-115.075618,3,43,289,TRUE,full_bar,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Edinburgh,EDH,55.9696654,-3.159983331,4.5,8,10,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,,
0,Sun City,AZ,33.604202,-112.285938,3,4,17,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,,
0,Charlotte,NC,35.2336905,-80.8491657,2.5,5,36,TRUE,none,,,2,,,,,,
1,Montreal,QC,45.4605387,-73.6260836,2.5,6,18,TRUE,none,very_loud,casual,2,,FALSE,,TRUE,,
0,Mint Hill,NC,35.186486,-80.688957,4,4,10,TRUE,none,,,1,,,,,,
1,Madison,WI,43.03626891,-89.40707268,3.5,4,9,TRUE,none,loud,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.19813466,-115.2424329,2.5,61,266,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Edinburgh,EDH,55.9443706,-3.2017745,3.5,37,34,TRUE,full_bar,loud,,3,,,no,FALSE,,
0,Fort Mill,SC,35.095597,-80.936151,2.5,3,79,TRUE,none,,,2,,,,,,
1,Charlotte,NC,35.3110039,-80.75229,2,12,43,TRUE,none,,casual,2,FALSE,,,FALSE,,
1,Montreal,QC,45.5061276,-73.5554133,4,37,63,TRUE,none,average,casual,1,FALSE,,,FALSE,,
1,Peoria,AZ,33.5696,-112.2476,5,10,12,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Mesa,AZ,33.36573792,-111.6352158,4,73,157,TRUE,beer_and_wine,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
0,Mesa,AZ,33.4145737,-111.8229622,3,65,147,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Las Vegas,NV,36.0357492,-115.1533426,5,36,3,TRUE,none,,,2,,,,,,
1,Apache Junction,AZ,33.3981624,-111.5213693,4,8,18,TRUE,beer_and_wine,very_loud,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.12604418,-115.2114479,4,8,24,TRUE,full_bar,,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Pittsburgh,PA,40.4381461,-79.9223846,4,25,23,TRUE,none,quiet,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.683323,-112.092428,4,51,140,TRUE,none,average,casual,1,TRUE,FALSE,,TRUE,TRUE,
0,Charlotte,NC,35.16191885,-80.84917255,4,16,151,TRUE,none,,,2,,,,,,
1,Charlotte,NC,35.0894934,-80.8448416,3.5,68,174,TRUE,full_bar,average,casual,2,TRUE,FALSE,,TRUE,FALSE,
0,Peoria,AZ,33.5514914,-112.2701358,4,9,12,TRUE,none,,,2,,,,,,
1,Avondale,AZ,33.4671731,-112.3392205,3.5,16,127,FALSE,full_bar,very_loud,casual,2,FALSE,FALSE,outdoor,TRUE,,
1,Edinburgh,EDH,55.9802724,-3.1958361,3,8,4,TRUE,beer_and_wine,,casual,3,,,,TRUE,TRUE,TRUE
0,Las Vegas,NV,36.158184,-115.045058,1.5,3,10,TRUE,none,,,2,,,,FALSE,,
1,Longueuil,QC,45.5657642,-73.4502159,4,6,7,TRUE,full_bar,quiet,casual,2,TRUE,FALSE,,TRUE,TRUE,
1,Pittsburgh,PA,40.4407711,-79.9579121,4,81,187,TRUE,none,average,casual,1,FALSE,TRUE,outdoor,FALSE,TRUE,
1,Henderson,NV,36.0634831,-115.0517654,3.5,16,141,TRUE,beer_and_wine,loud,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.0627978,-115.2427746,2.5,14,200,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.5094212,-112.0301061,3.5,63,330,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Buckeye,AZ,33.43652344,-112.5567245,2.5,9,22,TRUE,none,loud,casual,2,FALSE,FALSE,,TRUE,TRUE,
0,Phoenix,AZ,33.5818111,-112.1241561,4,6,51,TRUE,none,,,1,,,,,,
1,Montral,QC,45.5175436,-73.5802618,4,22,24,TRUE,full_bar,loud,casual,2,TRUE,TRUE,no,FALSE,,
0,Gilbert,AZ,33.376244,-111.840765,4,38,798,TRUE,none,,,2,,TRUE,,,,
1,Peoria,AZ,33.6290819,-112.238107,3.5,53,215,FALSE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,FALSE,
1,Phoenix,AZ,33.5512936,-112.1169942,4,9,5,TRUE,none,average,,1,,,,FALSE,,
0,Pittsburgh,PA,40.4274699,-80.0524348,5,25,20,TRUE,none,,,1,,,,,,
1,Saint-Laurent,QC,45.5127876,-73.6925512,3,12,12,TRUE,full_bar,average,casual,3,FALSE,TRUE,,TRUE,,
1,Charlotte,NC,35.2283983,-80.8548383,4,58,213,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Montral,QC,45.5041606,-73.5688093,4,14,8,TRUE,full_bar,quiet,dressy,2,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.16880181,-115.1398801,4,608,2615,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Queen Creek,AZ,33.262752,-111.668574,4,7,23,FALSE,none,quiet,,2,,,,,,
1,Peoria,AZ,33.6375954,-112.2362368,3,21,122,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Chandler,AZ,33.3197988,-111.9297731,4,19,146,TRUE,none,,,1,,,,,,
1,Phoenix,AZ,33.468988,-112.074315,3.5,5,116,TRUE,none,quiet,,1,FALSE,,,,,
1,Homestead,PA,40.404947,-79.9138752,4,12,24,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,,
1,Higley,AZ,33.32232216,-111.6886669,3,34,151,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Mesa,AZ,33.365763,-111.857802,3.5,45,73,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Henderson,NV,36.032743,-114.983609,4,101,490,TRUE,full_bar,average,casual,1,FALSE,,,FALSE,FALSE,
1,Las Vegas,NV,36.143637,-115.142099,3,6,24,TRUE,full_bar,average,,1,,,yes,FALSE,,
0,Scottsdale,AZ,33.6381483,-111.8611296,4.5,6,51,TRUE,none,,,2,,,,,,
0,Pineville,NC,35.079446,-80.88724,2,5,7,TRUE,none,,,4,,TRUE,,FALSE,,
0,Phoenix,AZ,33.5815539,-112.1188849,3.5,6,28,TRUE,none,,,1,,,,,,
1,Montral,QC,45.595709,-73.5808557,3.5,9,10,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Fort Mill,SC,35.00693259,-80.933282,3,21,77,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Queen Creek,AZ,33.2646621,-111.6856987,3.5,4,4,TRUE,none,,casual,1,FALSE,TRUE,,TRUE,,
0,Las Vegas,NV,36.1263856,-115.1957511,3,89,734,TRUE,none,,,1,,TRUE,,,,
1,Montreal,QC,45.5086242,-73.5719225,4,76,101,TRUE,full_bar,loud,casual,2,FALSE,TRUE,no,FALSE,FALSE,
1,Phoenix,AZ,33.5091503,-112.1372596,4,70,109,TRUE,full_bar,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.4660406,-112.0118669,4,8,15,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Madison,WI,43.0987596,-89.333881,3.5,52,71,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Phoenix,AZ,33.79982924,-112.1276803,3.5,17,51,FALSE,none,,,1,,,,,,
0,Madison,WI,43.0748382,-89.438021,4.5,3,10,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.15979397,-115.232714,5,27,142,TRUE,none,average,,2,,,yes,TRUE,,
1,Montral,QC,45.49465279,-73.65557134,3,18,58,TRUE,full_bar,average,casual,3,FALSE,TRUE,,TRUE,FALSE,
1,Henderson,NV,36.00532039,-115.1182445,2.5,8,20,TRUE,full_bar,average,casual,1,TRUE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.5964011,-112.1201741,4,22,80,TRUE,full_bar,average,casual,1,FALSE,TRUE,outdoor,FALSE,FALSE,
0,Montreal,QC,45.4971623,-73.5757466,3.5,8,36,TRUE,none,,,2,,,,FALSE,,
0,Las Vegas,NV,36.14548663,-115.3006904,4.5,53,149,TRUE,none,,,1,,,,TRUE,,
1,Charlotte,NC,35.3101756,-80.7494433,3.5,39,83,TRUE,full_bar,average,casual,2,TRUE,TRUE,,FALSE,FALSE,
1,North Las Vegas,NV,36.2604501,-115.1539433,3,124,545,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,FALSE,
1,Homestead,PA,40.40715279,-79.91776378,4,82,195,TRUE,full_bar,loud,casual,2,FALSE,,,TRUE,,
0,Scottsdale,AZ,33.56695719,-111.9253968,4.5,23,143,TRUE,none,quiet,casual,2,FALSE,,,FALSE,TRUE,
1,Phoenix,AZ,33.6400761,-112.129705,3,28,107,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.450875,-112.066333,3.5,22,39,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
0,Montreal,QC,45.5202453,-73.5797977,4,6,15,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.11284733,-115.1758146,4,108,873,TRUE,full_bar,average,casual,3,FALSE,TRUE,yes,FALSE,,
1,Madison,WI,43.03473537,-89.42256114,3.5,109,184,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Pittsburgh,PA,40.4395224,-79.8972646,4,43,128,TRUE,none,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
0,Madison,WI,43.0749872,-89.3807617,4.5,3,4,TRUE,none,,,,TRUE,,,,TRUE,
1,Charlotte,NC,35.200356,-80.8435928,3.5,25,170,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,,TRUE
1,Edinburgh,EDH,55.9280595,-3.22968,3,8,10,TRUE,full_bar,,casual,2,,,,TRUE,,
1,Edinburgh,EDH,55.9432773,-3.1829209,4,27,3,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,,
1,Gold Canyon,AZ,33.3593407,-111.4500302,3.5,6,9,FALSE,full_bar,very_loud,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Pittsburgh,PA,40.4598806,-79.9712787,4.5,10,14,TRUE,full_bar,very_loud,,1,,FALSE,yes,FALSE,,
0,Edinburgh,MLN,55.9531833,-3.1908259,3.5,7,6,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,,FALSE,TRUE,
0,Las Vegas,NV,36.08668489,-115.1399572,2,34,61,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Pittsburgh,PA,40.46242905,-79.96439362,3.5,527,1007,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,TRUE,FALSE
1,Mount Lebanon,PA,40.3527436,-80.051873,3,21,32,FALSE,none,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Quebec,QC,45.4940833,-73.4804512,2,7,5,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Charlotte,NC,35.22793363,-80.84186889,3,33,188,TRUE,full_bar,very_loud,,2,,,outdoor,TRUE,,
1,Phoenix,AZ,33.50956812,-112.0733274,3,53,292,TRUE,full_bar,average,casual,2,FALSE,FALSE,no,FALSE,TRUE,TRUE
0,Las Vegas,NV,36.0411337,-115.1884979,4,12,177,TRUE,none,,,1,,,,FALSE,,
0,Victoria Park,ON,43.4473349,-80.4959114,4.5,4,7,TRUE,none,,,3,,,,,,
1,Champaign,IL,40.126987,-88.238622,4,9,13,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Las Vegas,NV,36.0612353,-115.2896852,4,58,61,FALSE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,36.109192,-115.062877,2.5,3,25,TRUE,none,very_loud,casual,1,FALSE,,,,,
0,Scottsdale,AZ,33.5002977,-111.9176429,4,41,2698,TRUE,none,,,2,,TRUE,,,,
0,Las Vegas,NV,36.158598,-115.281578,3.5,12,107,TRUE,none,,,2,,,,,,
1,Charlotte,NC,35.17917,-80.88284,2,5,19,TRUE,none,quiet,casual,2,FALSE,TRUE,,FALSE,,
1,Edinburgh,EDH,55.9382143,-3.1739615,3.5,17,66,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,outdoor,TRUE,,
1,Edinburgh,EDH,55.9511335,-3.1846081,3.5,20,24,TRUE,full_bar,quiet,casual,2,,TRUE,,TRUE,TRUE,
0,Boulder City,NV,35.9714426,-114.8511708,3,24,36,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Tempe,AZ,33.3613367,-111.9103993,3.5,21,117,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,,
1,Tempe,AZ,33.395162,-111.97828,3.5,17,17,TRUE,none,average,casual,1,TRUE,FALSE,,FALSE,,
